Treatment,Plot,Site,Replicate,Date,Year,JDay,Haxy,Save,Rpad
E,Langfang_E5,Langfang,E_3_14,2015-05-02,2015,122,0,650,16
E,Langfang_E5,Langfang,E_4_14,2015-05-02,2015,122,0,680,23
E,Langfang_E5,Langfang,E_5_14,2015-05-02,2015,122,0,665,24
E,Langfang_E6,Langfang,E_1_14,2015-05-02,2015,122,0,596,6
E,Langfang_E6,Langfang,E_2_14,2015-05-02,2015,122,2,571,5
E,Langfang_E6,Langfang,E_3_14,2015-05-02,2015,122,0,575,11
E,Langfang_E6,Langfang,E_4_14,2015-05-02,2015,122,2,576,5
E,Langfang_E6,Langfang,E_5_14,2015-05-02,2015,122,0,643,6
A,Langfang_CK1,Langfang,A_1_14,2015-05-07,2015,127,0,176,34
A,Langfang_CK1,Langfang,A_2_14,2015-05-07,2015,127,0,174,41
A,Langfang_CK1,Langfang,A_3_14,2015-05-07,2015,127,0,169,31
A,Langfang_CK1,Langfang,A_4_14,2015-05-07,2015,127,0,180,26
A,Langfang_CK1,Langfang,A_5_14,2015-05-07,2015,127,0,189,39
A,Langfang_CK2,Langfang,A_1_14,2015-05-07,2015,127,0,307,13
A,Langfang_CK2,Langfang,A_2_14,2015-05-07,2015,127,0,308,10
A,Langfang_CK2,Langfang,A_3_14,2015-05-07,2015,127,0,311,17
A,Langfang_CK2,Langfang,A_4_14,2015-05-07,2015,127,0,301,11
A,Langfang_CK2,Langfang,A_5_14,2015-05-07,2015,127,0,318,19
A,Langfang_CK3,Langfang,A_1_14,2015-05-07,2015,127,0,79,1
A,Langfang_CK3,Langfang,A_2_14,2015-05-07,2015,127,0,77,1
A,Langfang_CK3,Langfang,A_3_14,2015-05-07,2015,127,0,72,1
A,Langfang_CK3,Langfang,A_4_14,2015-05-07,2015,127,0,81,0
A,Langfang_CK3,Langfang,A_5_14,2015-05-07,2015,127,0,80,2
A,Langfang_CK4,Langfang,A_1_14,2015-05-07,2015,127,0,382,63
A,Langfang_CK4,Langfang,A_2_14,2015-05-07,2015,127,0,369,67
A,Langfang_CK4,Langfang,A_3_14,2015-05-07,2015,127,0,392,62
A,Langfang_CK4,Langfang,A_4_14,2015-05-07,2015,127,0,385,59
A,Langfang_CK4,Langfang,A_5_14,2015-05-07,2015,127,0,393,69
A,Langfang_CK5,Langfang,A_1_14,2015-05-07,2015,127,0,300,15
A,Langfang_CK5,Langfang,A_2_14,2015-05-07,2015,127,0,275,17
A,Langfang_CK5,Langfang,A_3_14,2015-05-07,2015,127,0,289,11
A,Langfang_CK5,Langfang,A_4_14,2015-05-07,2015,127,0,320,15
A,Langfang_CK5,Langfang,A_5_14,2015-05-07,2015,127,0,328,14
A,Langfang_CK6,Langfang,A_1_14,2015-05-07,2015,127,0,139,11
A,Langfang_CK6,Langfang,A_2_14,2015-05-07,2015,127,0,148,11
A,Langfang_CK6,Langfang,A_3_14,2015-05-07,2015,127,0,142,8
A,Langfang_CK6,Langfang,A_4_14,2015-05-07,2015,127,0,136,15
A,Langfang_CK6,Langfang,A_5_14,2015-05-07,2015,127,0,145,12
E,Langfang_E1,Langfang,E_1_14,2015-05-07,2015,127,0,206,15
E,Langfang_E1,Langfang,E_2_14,2015-05-07,2015,127,0,192,18
E,Langfang_E1,Langfang,E_3_14,2015-05-07,2015,127,0,201,17
E,Langfang_E1,Langfang,E_4_14,2015-05-07,2015,127,0,237,16
E,Langfang_E1,Langfang,E_5_14,2015-05-07,2015,127,0,213,10
E,Langfang_E2,Langfang,E_1_14,2015-05-07,2015,127,0,378,23
E,Langfang_E2,Langfang,E_2_14,2015-05-07,2015,127,0,390,20
E,Langfang_E2,Langfang,E_3_14,2015-05-07,2015,127,0,352,17
E,Langfang_E2,Langfang,E_4_14,2015-05-07,2015,127,0,371,23
E,Langfang_E2,Langfang,E_5_14,2015-05-07,2015,127,0,401,30
E,Langfang_E3,Langfang,E_1_14,2015-05-07,2015,127,0,184,23
E,Langfang_E3,Langfang,E_2_14,2015-05-07,2015,127,0,194,26
E,Langfang_E3,Langfang,E_3_14,2015-05-07,2015,127,0,179,18
E,Langfang_E3,Langfang,E_4_14,2015-05-07,2015,127,0,186,23
E,Langfang_E3,Langfang,E_5_14,2015-05-07,2015,127,0,176,28
E,Langfang_E4,Langfang,E_1_14,2015-05-07,2015,127,0,326,25
E,Langfang_E4,Langfang,E_2_14,2015-05-07,2015,127,0,304,19
E,Langfang_E4,Langfang,E_3_14,2015-05-07,2015,127,0,339,16
E,Langfang_E4,Langfang,E_4_14,2015-05-07,2015,127,0,326,25
E,Langfang_E4,Langfang,E_5_14,2015-05-07,2015,127,0,316,34
E,Langfang_E5,Langfang,E_1_14,2015-05-07,2015,127,0,186,25
E,Langfang_E5,Langfang,E_2_14,2015-05-07,2015,127,0,183,30
E,Langfang_E5,Langfang,E_3_14,2015-05-07,2015,127,1,171,23
E,Langfang_E5,Langfang,E_4_14,2015-05-07,2015,127,0,182,30
E,Langfang_E5,Langfang,E_5_14,2015-05-07,2015,127,0,204,14
E,Langfang_E6,Langfang,E_1_14,2015-05-07,2015,127,0,253,15
E,Langfang_E6,Langfang,E_2_14,2015-05-07,2015,127,0,266,14
E,Langfang_E6,Langfang,E_3_14,2015-05-07,2015,127,0,277,16
E,Langfang_E6,Langfang,E_4_14,2015-05-07,2015,127,0,246,10
E,Langfang_E6,Langfang,E_5_14,2015-05-07,2015,127,0,220,14
A,Langfang_CK1,Langfang,A_1_14,2015-05-12,2015,132,0,187,56
A,Langfang_CK1,Langfang,A_2_14,2015-05-12,2015,132,0,190,59
A,Langfang_CK1,Langfang,A_3_14,2015-05-12,2015,132,0,182,50
A,Langfang_CK1,Langfang,A_4_14,2015-05-12,2015,132,0,180,47
A,Langfang_CK1,Langfang,A_5_14,2015-05-12,2015,132,0,204,70
A,Langfang_CK2,Langfang,A_1_14,2015-05-12,2015,132,0,167,47
A,Langfang_CK2,Langfang,A_2_14,2015-05-12,2015,132,1,172,61
A,Langfang_CK2,Langfang,A_3_14,2015-05-12,2015,132,0,168,42
A,Langfang_CK2,Langfang,A_4_14,2015-05-12,2015,132,0,161,35
A,Langfang_CK2,Langfang,A_5_14,2015-05-12,2015,132,0,175,42
A,Langfang_CK3,Langfang,A_1_14,2015-05-12,2015,132,0,121,22
A,Langfang_CK3,Langfang,A_2_14,2015-05-12,2015,132,0,121,20
A,Langfang_CK3,Langfang,A_3_14,2015-05-12,2015,132,0,123,17
A,Langfang_CK3,Langfang,A_4_14,2015-05-12,2015,132,0,113,28
A,Langfang_CK3,Langfang,A_5_14,2015-05-12,2015,132,1,131,22
A,Langfang_CK4,Langfang,A_1_14,2015-05-12,2015,132,0,120,28
A,Langfang_CK4,Langfang,A_2_14,2015-05-12,2015,132,0,127,22
A,Langfang_CK4,Langfang,A_3_14,2015-05-12,2015,132,0,116,24
A,Langfang_CK4,Langfang,A_4_14,2015-05-12,2015,132,0,109,31
A,Langfang_CK4,Langfang,A_5_14,2015-05-12,2015,132,0,135,25
A,Langfang_CK5,Langfang,A_1_14,2015-05-12,2015,132,0,85,30
A,Langfang_CK5,Langfang,A_2_14,2015-05-12,2015,132,0,80,32
A,Langfang_CK5,Langfang,A_3_14,2015-05-12,2015,132,0,83,34
A,Langfang_CK5,Langfang,A_4_14,2015-05-12,2015,132,0,89,20
A,Langfang_CK5,Langfang,A_5_14,2015-05-12,2015,132,0,86,39
A,Langfang_CK6,Langfang,A_1_14,2015-05-12,2015,132,1,130,72
A,Langfang_CK6,Langfang,A_2_14,2015-05-12,2015,132,0,113,85
A,Langfang_CK6,Langfang,A_3_14,2015-05-12,2015,132,0,141,70
A,Langfang_CK6,Langfang,A_4_14,2015-05-12,2015,132,0,138,77
A,Langfang_CK6,Langfang,A_5_14,2015-05-12,2015,132,0,149,53
E,Langfang_E1,Langfang,E_1_14,2015-05-12,2015,132,0,63,23
E,Langfang_E1,Langfang,E_2_14,2015-05-12,2015,132,0,58,22
E,Langfang_E1,Langfang,E_3_14,2015-05-12,2015,132,0,61,19
E,Langfang_E1,Langfang,E_4_14,2015-05-12,2015,132,0,77,24
E,Langfang_E1,Langfang,E_5_14,2015-05-12,2015,132,0,65,30
E,Langfang_E2,Langfang,E_1_14,2015-05-12,2015,132,0,71,19
E,Langfang_E2,Langfang,E_2_14,2015-05-12,2015,132,0,58,16
E,Langfang_E2,Langfang,E_3_14,2015-05-12,2015,132,0,69,25
E,Langfang_E2,Langfang,E_4_14,2015-05-12,2015,132,0,75,19
E,Langfang_E2,Langfang,E_5_14,2015-05-12,2015,132,0,80,13
E,Langfang_E3,Langfang,E_1_14,2015-05-12,2015,132,0,103,96
E,Langfang_E3,Langfang,E_2_14,2015-05-12,2015,132,2,93,87
E,Langfang_E3,Langfang,E_3_14,2015-05-12,2015,132,0,105,98
E,Langfang_E3,Langfang,E_4_14,2015-05-12,2015,132,0,100,79
E,Langfang_E3,Langfang,E_5_14,2015-05-12,2015,132,0,116,98
E,Langfang_E4,Langfang,E_1_14,2015-05-12,2015,132,0,60,25
E,Langfang_E4,Langfang,E_2_14,2015-05-12,2015,132,0,73,30
E,Langfang_E4,Langfang,E_3_14,2015-05-12,2015,132,0,65,22
E,Langfang_E4,Langfang,E_4_14,2015-05-12,2015,132,0,60,25
E,Langfang_E4,Langfang,E_5_14,2015-05-12,2015,132,0,41,30
E,Langfang_E5,Langfang,E_1_14,2015-05-12,2015,132,1,23,22
E,Langfang_E5,Langfang,E_2_14,2015-05-12,2015,132,0,16,28
E,Langfang_E5,Langfang,E_3_14,2015-05-12,2015,132,0,20,18
E,Langfang_E5,Langfang,E_4_14,2015-05-12,2015,132,0,24,22
E,Langfang_E5,Langfang,E_5_14,2015-05-12,2015,132,0,36,12
E,Langfang_E6,Langfang,E_1_14,2015-05-12,2015,132,1,52,25
E,Langfang_E6,Langfang,E_2_14,2015-05-12,2015,132,0,40,29
E,Langfang_E6,Langfang,E_3_14,2015-05-12,2015,132,0,56,21
E,Langfang_E6,Langfang,E_4_14,2015-05-12,2015,132,0,52,24
E,Langfang_E6,Langfang,E_5_14,2015-05-12,2015,132,0,60,20
A,Langfang_CK1,Langfang,A_1_14,2015-05-18,2015,138,0,49,13
A,Langfang_CK1,Langfang,A_2_14,2015-05-18,2015,138,0,50,21
A,Langfang_CK1,Langfang,A_3_14,2015-05-18,2015,138,0,46,8
A,Langfang_CK1,Langfang,A_4_14,2015-05-18,2015,138,0,52,11
A,Langfang_CK1,Langfang,A_5_14,2015-05-18,2015,138,0,54,9
A,Langfang_CK2,Langfang,A_1_14,2015-05-18,2015,138,0,46,19
A,Langfang_CK2,Langfang,A_2_14,2015-05-18,2015,138,0,40,14
A,Langfang_CK2,Langfang,A_3_14,2015-05-18,2015,138,0,43,23
A,Langfang_CK2,Langfang,A_4_14,2015-05-18,2015,138,0,45,16
A,Langfang_CK2,Langfang,A_5_14,2015-05-18,2015,138,0,60,29
A,Langfang_CK3,Langfang,A_1_14,2015-05-18,2015,138,0,13,6
A,Langfang_CK3,Langfang,A_2_14,2015-05-18,2015,138,0,14,3
A,Langfang_CK3,Langfang,A_3_14,2015-05-18,2015,138,0,11,8
A,Langfang_CK3,Langfang,A_4_14,2015-05-18,2015,138,0,15,5
A,Langfang_CK3,Langfang,A_5_14,2015-05-18,2015,138,0,16,10
A,Langfang_CK4,Langfang,A_1_14,2015-05-18,2015,138,0,16,34
A,Langfang_CK4,Langfang,A_2_14,2015-05-18,2015,138,0,14,33
A,Langfang_CK4,Langfang,A_3_14,2015-05-18,2015,138,0,17,36
A,Langfang_CK4,Langfang,A_4_14,2015-05-18,2015,138,0,12,30
A,Langfang_CK4,Langfang,A_5_14,2015-05-18,2015,138,0,19,29
A,Langfang_CK5,Langfang,A_1_14,2015-05-18,2015,138,0,23,23
A,Langfang_CK5,Langfang,A_2_14,2015-05-18,2015,138,0,19,25
A,Langfang_CK5,Langfang,A_3_14,2015-05-18,2015,138,2,26,19
A,Langfang_CK5,Langfang,A_4_14,2015-05-18,2015,138,0,21,27
A,Langfang_CK5,Langfang,A_5_14,2015-05-18,2015,138,0,27,22
A,Langfang_CK6,Langfang,A_1_14,2015-05-18,2015,138,0,21,8
A,Langfang_CK6,Langfang,A_2_14,2015-05-18,2015,138,0,18,13
A,Langfang_CK6,Langfang,A_3_14,2015-05-18,2015,138,0,21,10
A,Langfang_CK6,Langfang,A_4_14,2015-05-18,2015,138,0,26,7
A,Langfang_CK6,Langfang,A_5_14,2015-05-18,2015,138,0,24,4
E,Langfang_E1,Langfang,E_1_14,2015-05-18,2015,138,0,4,9
E,Langfang_E1,Langfang,E_2_14,2015-05-18,2015,138,1,3,7
E,Langfang_E1,Langfang,E_3_14,2015-05-18,2015,138,0,5,13
E,Langfang_E1,Langfang,E_4_14,2015-05-18,2015,138,0,2,8
E,Langfang_E1,Langfang,E_5_14,2015-05-18,2015,138,0,4,7
E,Langfang_E2,Langfang,E_1_14,2015-05-18,2015,138,0,11,5
E,Langfang_E2,Langfang,E_2_14,2015-05-18,2015,138,0,9,2
E,Langfang_E2,Langfang,E_3_14,2015-05-18,2015,138,1,14,2
E,Langfang_E2,Langfang,E_4_14,2015-05-18,2015,138,0,12,8
E,Langfang_E2,Langfang,E_5_14,2015-05-18,2015,138,0,8,7
E,Langfang_E3,Langfang,E_1_14,2015-05-18,2015,138,0,15,19
E,Langfang_E3,Langfang,E_2_14,2015-05-18,2015,138,0,15,21
E,Langfang_E3,Langfang,E_3_14,2015-05-18,2015,138,0,11,18
E,Langfang_E3,Langfang,E_4_14,2015-05-18,2015,138,0,19,13
E,Langfang_E3,Langfang,E_5_14,2015-05-18,2015,138,0,18,27
E,Langfang_E4,Langfang,E_1_14,2015-05-18,2015,138,0,7,13
E,Langfang_E4,Langfang,E_2_14,2015-05-18,2015,138,1,8,10
E,Langfang_E4,Langfang,E_3_14,2015-05-18,2015,138,0,4,12
E,Langfang_E4,Langfang,E_4_14,2015-05-18,2015,138,0,7,18
E,Langfang_E4,Langfang,E_5_14,2015-05-18,2015,138,0,11,8
E,Langfang_E5,Langfang,E_1_14,2015-05-18,2015,138,0,8,9
E,Langfang_E5,Langfang,E_2_14,2015-05-18,2015,138,0,10,6
E,Langfang_E5,Langfang,E_3_14,2015-05-18,2015,138,1,7,11
E,Langfang_E5,Langfang,E_4_14,2015-05-18,2015,138,0,11,13
E,Langfang_E5,Langfang,E_5_14,2015-05-18,2015,138,0,4,7
E,Langfang_E6,Langfang,E_1_14,2015-05-18,2015,138,0,5,18
E,Langfang_E6,Langfang,E_2_14,2015-05-18,2015,138,0,5,21
E,Langfang_E6,Langfang,E_3_14,2015-05-18,2015,138,1,5,18
E,Langfang_E6,Langfang,E_4_14,2015-05-18,2015,138,0,1,19
E,Langfang_E6,Langfang,E_5_14,2015-05-18,2015,138,0,8,12
A,Langfang_CK1,Langfang,A_1_14,2015-05-22,2015,142,0,40,13
A,Langfang_CK1,Langfang,A_2_14,2015-05-22,2015,142,0,38,12
A,Langfang_CK1,Langfang,A_3_14,2015-05-22,2015,142,0,41,16
A,Langfang_CK1,Langfang,A_4_14,2015-05-22,2015,142,1,39,14
A,Langfang_CK1,Langfang,A_5_14,2015-05-22,2015,142,0,46,17
A,Langfang_CK2,Langfang,A_1_14,2015-05-22,2015,142,0,31,5
A,Langfang_CK2,Langfang,A_2_14,2015-05-22,2015,142,1,35,8
A,Langfang_CK2,Langfang,A_3_14,2015-05-22,2015,142,0,30,2
A,Langfang_CK2,Langfang,A_4_14,2015-05-22,2015,142,0,28,4
A,Langfang_CK2,Langfang,A_5_14,2015-05-22,2015,142,0,33,5
A,Langfang_CK3,Langfang,A_1_14,2015-05-22,2015,142,0,9,0
A,Langfang_CK3,Langfang,A_2_14,2015-05-22,2015,142,0,8,0
A,Langfang_CK3,Langfang,A_3_14,2015-05-22,2015,142,0,5,0
A,Langfang_CK3,Langfang,A_4_14,2015-05-22,2015,142,0,11,0
A,Langfang_CK3,Langfang,A_5_14,2015-05-22,2015,142,0,12,0
A,Langfang_CK4,Langfang,A_1_14,2015-05-22,2015,142,0,19,13
A,Langfang_CK4,Langfang,A_2_14,2015-05-22,2015,142,0,16,11
A,Langfang_CK4,Langfang,A_3_14,2015-05-22,2015,142,0,22,16
A,Langfang_CK4,Langfang,A_4_14,2015-05-22,2015,142,0,18,9
A,Langfang_CK4,Langfang,A_5_14,2015-05-22,2015,142,0,18,12
A,Langfang_CK5,Langfang,A_1_14,2015-05-22,2015,142,0,29,6
A,Langfang_CK5,Langfang,A_2_14,2015-05-22,2015,142,0,31,4
A,Langfang_CK5,Langfang,A_3_14,2015-05-22,2015,142,0,33,7
A,Langfang_CK5,Langfang,A_4_14,2015-05-22,2015,142,0,28,8
A,Langfang_CK5,Langfang,A_5_14,2015-05-22,2015,142,0,27,3
A,Langfang_CK6,Langfang,A_1_14,2015-05-22,2015,142,0,26,11
A,Langfang_CK6,Langfang,A_2_14,2015-05-22,2015,142,0,29,10
A,Langfang_CK6,Langfang,A_3_14,2015-05-22,2015,142,0,25,11
A,Langfang_CK6,Langfang,A_4_14,2015-05-22,2015,142,0,25,10
A,Langfang_CK6,Langfang,A_5_14,2015-05-22,2015,142,0,31,16
E,Langfang_E1,Langfang,E_1_14,2015-05-22,2015,142,0,10,4
E,Langfang_E1,Langfang,E_2_14,2015-05-22,2015,142,0,11,5
E,Langfang_E1,Langfang,E_3_14,2015-05-22,2015,142,0,8,2
E,Langfang_E1,Langfang,E_4_14,2015-05-22,2015,142,0,10,5
E,Langfang_E1,Langfang,E_5_14,2015-05-22,2015,142,1,14,2
E,Langfang_E2,Langfang,E_1_14,2015-05-22,2015,142,0,13,2
E,Langfang_E2,Langfang,E_2_14,2015-05-22,2015,142,0,14,4
E,Langfang_E2,Langfang,E_3_14,2015-05-22,2015,142,0,15,1
E,Langfang_E2,Langfang,E_4_14,2015-05-22,2015,142,0,14,2
E,Langfang_E2,Langfang,E_5_14,2015-05-22,2015,142,0,11,2
E,Langfang_E3,Langfang,E_1_14,2015-05-22,2015,142,0,3,22
E,Langfang_E3,Langfang,E_2_14,2015-05-22,2015,142,0,4,16
E,Langfang_E3,Langfang,E_3_14,2015-05-22,2015,142,0,5,29
E,Langfang_E3,Langfang,E_4_14,2015-05-22,2015,142,0,2,22
E,Langfang_E3,Langfang,E_5_14,2015-05-22,2015,142,0,3,25
E,Langfang_E4,Langfang,E_1_14,2015-05-22,2015,142,0,36,40
E,Langfang_E4,Langfang,E_2_14,2015-05-22,2015,142,0,34,33
E,Langfang_E4,Langfang,E_3_14,2015-05-22,2015,142,0,37,37
E,Langfang_E4,Langfang,E_4_14,2015-05-22,2015,142,0,30,41
E,Langfang_E4,Langfang,E_5_14,2015-05-22,2015,142,0,42,38
E,Langfang_E5,Langfang,E_1_14,2015-05-22,2015,142,0,6,5
E,Langfang_E5,Langfang,E_2_14,2015-05-22,2015,142,0,5,6
E,Langfang_E5,Langfang,E_3_14,2015-05-22,2015,142,0,3,3
E,Langfang_E5,Langfang,E_4_14,2015-05-22,2015,142,0,10,4
E,Langfang_E5,Langfang,E_5_14,2015-05-22,2015,142,0,8,9
E,Langfang_E6,Langfang,E_1_14,2015-05-22,2015,142,0,13,4
E,Langfang_E6,Langfang,E_2_14,2015-05-22,2015,142,0,11,4
E,Langfang_E6,Langfang,E_3_14,2015-05-22,2015,142,0,7,7
E,Langfang_E6,Langfang,E_4_14,2015-05-22,2015,142,0,16,3
E,Langfang_E6,Langfang,E_5_14,2015-05-22,2015,142,0,23,5
A,Langfang_CK1,Langfang,A_1_14,2015-05-28,2015,148,0,17,7
A,Langfang_CK1,Langfang,A_2_14,2015-05-28,2015,148,0,19,5
A,Langfang_CK1,Langfang,A_3_14,2015-05-28,2015,148,0,15,3
A,Langfang_CK1,Langfang,A_4_14,2015-05-28,2015,148,0,18,8
A,Langfang_CK1,Langfang,A_5_14,2015-05-28,2015,148,0,21,11
A,Langfang_CK2,Langfang,A_1_14,2015-05-28,2015,148,0,13,8
A,Langfang_CK2,Langfang,A_2_14,2015-05-28,2015,148,0,11,12
A,Langfang_CK2,Langfang,A_3_14,2015-05-28,2015,148,1,8,7
A,Langfang_CK2,Langfang,A_4_14,2015-05-28,2015,148,0,16,15
A,Langfang_CK2,Langfang,A_5_14,2015-05-28,2015,148,0,18,3
A,Langfang_CK3,Langfang,A_1_14,2015-05-28,2015,148,1,9,1
A,Langfang_CK3,Langfang,A_2_14,2015-05-28,2015,148,0,12,1
A,Langfang_CK3,Langfang,A_3_14,2015-05-28,2015,148,0,7,1
A,Langfang_CK3,Langfang,A_4_14,2015-05-28,2015,148,0,8,1
A,Langfang_CK3,Langfang,A_5_14,2015-05-28,2015,148,0,11,0
A,Langfang_CK4,Langfang,A_1_14,2015-05-28,2015,148,0,16,10
A,Langfang_CK4,Langfang,A_2_14,2015-05-28,2015,148,0,17,7
A,Langfang_CK4,Langfang,A_3_14,2015-05-28,2015,148,0,14,11
A,Langfang_CK4,Langfang,A_4_14,2015-05-28,2015,148,0,18,14
A,Langfang_CK4,Langfang,A_5_14,2015-05-28,2015,148,0,19,12
A,Langfang_CK5,Langfang,A_1_14,2015-05-28,2015,148,0,21,11
A,Langfang_CK5,Langfang,A_2_14,2015-05-28,2015,148,1,22,12
A,Langfang_CK5,Langfang,A_3_14,2015-05-28,2015,148,0,17,19
A,Langfang_CK5,Langfang,A_4_14,2015-05-28,2015,148,0,25,10
A,Langfang_CK5,Langfang,A_5_14,2015-05-28,2015,148,0,23,6
A,Langfang_CK6,Langfang,A_1_14,2015-05-28,2015,148,0,8,5
A,Langfang_CK6,Langfang,A_2_14,2015-05-28,2015,148,0,8,3
A,Langfang_CK6,Langfang,A_3_14,2015-05-28,2015,148,0,11,4
A,Langfang_CK6,Langfang,A_4_14,2015-05-28,2015,148,0,7,6
A,Langfang_CK6,Langfang,A_5_14,2015-05-28,2015,148,0,8,8
E,Langfang_E1,Langfang,E_1_14,2015-05-28,2015,148,1,5,4
E,Langfang_E1,Langfang,E_2_14,2015-05-28,2015,148,0,4,5
E,Langfang_E1,Langfang,E_3_14,2015-05-28,2015,148,0,3,3
E,Langfang_E1,Langfang,E_4_14,2015-05-28,2015,148,0,8,6
E,Langfang_E1,Langfang,E_5_14,2015-05-28,2015,148,0,6,3
E,Langfang_E2,Langfang,E_1_14,2015-05-28,2015,148,0,3,14
E,Langfang_E2,Langfang,E_2_14,2015-05-28,2015,148,0,2,11
E,Langfang_E2,Langfang,E_3_14,2015-05-28,2015,148,0,1,8
E,Langfang_E2,Langfang,E_4_14,2015-05-28,2015,148,0,6,16
E,Langfang_E2,Langfang,E_5_14,2015-05-28,2015,148,0,4,19
E,Langfang_E3,Langfang,E_1_14,2015-05-28,2015,148,0,5,8
E,Langfang_E3,Langfang,E_2_14,2015-05-28,2015,148,0,6,6
E,Langfang_E3,Langfang,E_3_14,2015-05-28,2015,148,0,6,7
E,Langfang_E3,Langfang,E_4_14,2015-05-28,2015,148,0,7,5
E,Langfang_E3,Langfang,E_5_14,2015-05-28,2015,148,0,3,7
E,Langfang_E4,Langfang,E_1_14,2015-05-28,2015,148,0,9,12
E,Langfang_E4,Langfang,E_2_14,2015-05-28,2015,148,0,8,8
E,Langfang_E4,Langfang,E_3_14,2015-05-28,2015,148,3,12,15
E,Langfang_E4,Langfang,E_4_14,2015-05-28,2015,148,0,6,10
E,Langfang_E4,Langfang,E_5_14,2015-05-28,2015,148,0,8,17
E,Langfang_E5,Langfang,E_1_14,2015-05-28,2015,148,0,1,7
E,Langfang_E5,Langfang,E_2_14,2015-05-28,2015,148,0,1,24
E,Langfang_E5,Langfang,E_3_14,2015-05-28,2015,148,0,0,2
E,Langfang_E5,Langfang,E_4_14,2015-05-28,2015,148,0,1,11
E,Langfang_E5,Langfang,E_5_14,2015-05-28,2015,148,0,1,9
E,Langfang_E6,Langfang,E_1_14,2015-05-28,2015,148,0,0,7
E,Langfang_E6,Langfang,E_2_14,2015-05-28,2015,148,2,0,6
E,Langfang_E6,Langfang,E_3_14,2015-05-28,2015,148,0,0,3
E,Langfang_E6,Langfang,E_4_14,2015-05-28,2015,148,0,0,5
E,Langfang_E6,Langfang,E_5_14,2015-05-28,2015,148,0,0,12
A,Langfang_CK1,Langfang,A_1_14,2015-06-01,2015,152,0,3,2
A,Langfang_CK1,Langfang,A_2_14,2015-06-01,2015,152,0,2,2
A,Langfang_CK1,Langfang,A_3_14,2015-06-01,2015,152,0,2,1
A,Langfang_CK1,Langfang,A_4_14,2015-06-01,2015,152,0,4,1
A,Langfang_CK1,Langfang,A_5_14,2015-06-01,2015,152,0,6,5
A,Langfang_CK2,Langfang,A_1_14,2015-06-01,2015,152,0,2,5
A,Langfang_CK2,Langfang,A_2_14,2015-06-01,2015,152,0,1,7
A,Langfang_CK2,Langfang,A_3_14,2015-06-01,2015,152,2,4,1
A,Langfang_CK2,Langfang,A_4_14,2015-06-01,2015,152,0,3,6
A,Langfang_CK2,Langfang,A_5_14,2015-06-01,2015,152,0,1,8
A,Langfang_CK3,Langfang,A_1_14,2015-06-01,2015,152,0,1,4
A,Langfang_CK3,Langfang,A_2_14,2015-06-01,2015,152,0,1,3
A,Langfang_CK3,Langfang,A_3_14,2015-06-01,2015,152,1,3,7
A,Langfang_CK3,Langfang,A_4_14,2015-06-01,2015,152,0,0,3
A,Langfang_CK3,Langfang,A_5_14,2015-06-01,2015,152,0,0,6
A,Langfang_CK4,Langfang,A_1_14,2015-06-01,2015,152,2,3,5
A,Langfang_CK4,Langfang,A_2_14,2015-06-01,2015,152,0,2,3
A,Langfang_CK4,Langfang,A_3_14,2015-06-01,2015,152,0,4,7
A,Langfang_CK4,Langfang,A_4_14,2015-06-01,2015,152,1,5,5
A,Langfang_CK4,Langfang,A_5_14,2015-06-01,2015,152,0,2,2
A,Langfang_CK5,Langfang,A_1_14,2015-06-01,2015,152,0,5,12
A,Langfang_CK5,Langfang,A_2_14,2015-06-01,2015,152,0,5,17
A,Langfang_CK5,Langfang,A_3_14,2015-06-01,2015,152,0,7,11
A,Langfang_CK5,Langfang,A_4_14,2015-06-01,2015,152,0,6,15
A,Langfang_CK5,Langfang,A_5_14,2015-06-01,2015,152,0,4,7
A,Langfang_CK6,Langfang,A_1_14,2015-06-01,2015,152,0,2,3
A,Langfang_CK6,Langfang,A_2_14,2015-06-01,2015,152,0,2,1
A,Langfang_CK6,Langfang,A_3_14,2015-06-01,2015,152,1,1,3
A,Langfang_CK6,Langfang,A_4_14,2015-06-01,2015,152,0,3,4
A,Langfang_CK6,Langfang,A_5_14,2015-06-01,2015,152,0,3,5
E,Langfang_E1,Langfang,E_1_14,2015-06-01,2015,152,0,14,11
E,Langfang_E1,Langfang,E_2_14,2015-06-01,2015,152,0,16,11
E,Langfang_E1,Langfang,E_3_14,2015-06-01,2015,152,0,11,6
E,Langfang_E1,Langfang,E_4_14,2015-06-01,2015,152,0,18,10
E,Langfang_E1,Langfang,E_5_14,2015-06-01,2015,152,1,15,18
E,Langfang_E2,Langfang,E_1_14,2015-06-01,2015,152,1,4,2
E,Langfang_E2,Langfang,E_2_14,2015-06-01,2015,152,0,5,1
E,Langfang_E2,Langfang,E_3_14,2015-06-01,2015,152,0,3,3
E,Langfang_E2,Langfang,E_4_14,2015-06-01,2015,152,0,6,2
E,Langfang_E2,Langfang,E_5_14,2015-06-01,2015,152,0,3,3
E,Langfang_E3,Langfang,E_1_14,2015-06-01,2015,152,0,4,11
E,Langfang_E3,Langfang,E_2_14,2015-06-01,2015,152,0,2,7
E,Langfang_E3,Langfang,E_3_14,2015-06-01,2015,152,1,3,15
E,Langfang_E3,Langfang,E_4_14,2015-06-01,2015,152,0,6,8
E,Langfang_E3,Langfang,E_5_14,2015-06-01,2015,152,0,3,15
